asin,title,imgUrl,productURL,stars,reviews,price,listPrice,categoryName,isBestSeller,boughtInLastMonth,mainCategory,discount_amount,discount_percent
B07QR6Z1JB,Focusrite Scarlett Solo (3rd Gen) USB Audio Interface with Pro Tools | First,https://m.media-amazon.com/images/I/512LHcdM7gL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07QR6Z1JB,4.7,47240,118.57,139.99,"Musical Instruments, Stage  Studio",True,800,Party & Sationery & Office Supply,21.420000000000016,15.30109293520967
B073LSS9TJ,WINGO Guitar Capo for 6-String Acoustic Electric Guitars and Bass -Rosewood Color Free 5 Picks,https://m.media-amazon.com/images/I/71+4zd1hMdL._AC_UL320_.jpg,https://www.amazon.ca/dp/B073LSS9TJ,4.7,45346,10.99,19.99,"Musical Instruments, Stage  Studio",True,1000,Party & Sationery & Office Supply,8.999999999999998,45.022511255627805
B07WT15ZQF,"OneOdio A71 Wired Over Ear Headphones, Studio Headphones with SharePort, Professional Monitor Recording & Mixing Foldable Headphones with Stereo Sound for Electric Drum Keyboard Guitar Amp (Red)",https://m.media-amazon.com/images/I/71U6kwKUQnL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07WT15ZQF,4.4,23356,42.99,49.99,"Musical Instruments, Stage  Studio",True,0,Party & Sationery & Office Supply,7.0,14.002800560112021
B01LX1H4HC,"Donner Piano Sustain Pedal, Keyboard Sustain Pedal for Digital Piano Electronic Keyboard MIDI Synthesizer, Sturdy Durable, with Polarity Switch, DK-1",https://m.media-amazon.com/images/I/51lJDxiEM8L._AC_UL320_.jpg,https://www.amazon.ca/dp/B01LX1H4HC,4.5,4932,27.99,34.99,"Musical Instruments, Stage  Studio",True,300,Party & Sationery & Office Supply,7.0000000000000036,20.00571591883396
B08R8FSFRB,JOYO 2.4GHz Wireless Guitar System 4 Channels Rechargeable Audio Wireless Transmitter Receiver for Guitar Bass Electric Instruments (JW-03),https://m.media-amazon.com/images/I/413g3yGDSDL._AC_UL320_.jpg,https://www.amazon.ca/dp/B08R8FSFRB,4.4,3131,56.99,66.65,"Musical Instruments, Stage  Studio",True,300,Party & Sationery & Office Supply,9.660000000000004,14.493623405851467
B07D7QN1Z1,"GLEAM Sheet Music Stand - Full Metal with Carrying Bag, Phone Holder, Sheet Music Folder and Clip, 5 in 1 Desktop Book Stand",https://m.media-amazon.com/images/I/61gwhzU4CHL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07D7QN1Z1,4.5,10698,39.99,46.9,"Musical Instruments, Stage  Studio",True,500,Party & Sationery & Office Supply,6.909999999999997,14.73347547974413
B08FKT1BRZ,"ALPOWL Karaoke Machine, Portable PA Speaker System with 2 Wireless Microphone for Home Party, Meeting, Wedding, Church, Picnic, Outdoor/Indoor (Black)",https://m.media-amazon.com/images/I/81OzKC-lAeL._AC_UL320_.jpg,https://www.amazon.ca/dp/B08FKT1BRZ,4.1,1856,109.99,149.99,"Musical Instruments, Stage  Studio",True,0,Party & Sationery & Office Supply,40.000000000000014,26.668444562970873
B09737ZXMK,"Elgato Wave Mic Arm – swivel suspension boom, hidden cable channels, versatile desk clamp, counterweight, 1/4“-3/8“-5/8“ mic mounts, studio, broadcast, streaming, work from home, professional mic arm",https://m.media-amazon.com/images/I/51rxFnwjmxL._AC_UL320_.jpg,https://www.amazon.ca/dp/B09737ZXMK,4.7,1501,99.99,134.99,"Musical Instruments, Stage  Studio",True,0,Party & Sationery & Office Supply,35.000000000000014,25.927846507148686
B0002L52BE,Rtom Moongel Damper Pads,https://m.media-amazon.com/images/I/51JWnmIXjfL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0002L52BE,4.7,427,9.99,15.99,"Musical Instruments, Stage  Studio",True,100,Party & Sationery & Office Supply,6.0,37.5234521575985
B00ACFAULC,"Neewer Professional Microphone Pop Filter Shield Compatible with Blue Yeti and Any Other Microphone, Dual Layered Wind Pop Screen With A Flexible 360 Degree Gooseneck Clip Stabilizing Arm",https://m.media-amazon.com/images/I/617NBrm8xNL._AC_UL320_.jpg,https://www.amazon.ca/dp/B00ACFAULC,4.2,11432,16.5,19.99,"Musical Instruments, Stage  Studio",True,100,Party & Sationery & Office Supply,3.4899999999999984,17.458729364682334
B006WPGZAG,"MusicNomad Fretboard F-One Oil-Cleaner and Conditioner, 2 oz.",https://m.media-amazon.com/images/I/61oi3X0OaQS._AC_UL320_.jpg,https://www.amazon.ca/dp/B006WPGZAG,4.7,6778,12.99,14.0,"Musical Instruments, Stage  Studio",True,100,Party & Sationery & Office Supply,1.0099999999999998,7.214285714285713
B012YHV0HI,"D'Addario Guitar Strings - NYXL Electric Guitar Strings - NYXL1046-3P - Unrivaled Strength, Tuning Stability, Enhanced Mid-Range - For 6 String Guitars - 10-46 Regular Light, 3-Pack",https://m.media-amazon.com/images/I/51es1BWu3LL._AC_UL320_.jpg,https://www.amazon.ca/dp/B012YHV0HI,4.7,3276,34.99,46.5,"Musical Instruments, Stage  Studio",True,100,Party & Sationery & Office Supply,11.509999999999998,24.752688172043005
B078MLBGRM,"Blue Microphones Compass Premium Tube-Style Microphone Broadcast Boom Arm with Internal Springs, Desktop Clamp and Built-in Cable Management for Recording, Gaming, Streaming, Podcasting - Black",https://m.media-amazon.com/images/I/71AjdSX61wL._AC_UL320_.jpg,https://www.amazon.ca/dp/B078MLBGRM,4.0,6103,98.64,161.0,"Musical Instruments, Stage  Studio",True,50,Party & Sationery & Office Supply,62.36,38.732919254658384
B07RPW4PSS,"Pioneer DJ DDJ-200-2-Deck Digital DJ Controller with USB/Bluetooth Connectivity, WeDJ App, and 16 Performance Pads",https://m.media-amazon.com/images/I/71VKuwk8INL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07RPW4PSS,3.9,2925,204.58,239.0,"Musical Instruments, Stage  Studio",True,50,Party & Sationery & Office Supply,34.41999999999999,14.401673640167358
B07YZ4JQZY,Kalimba Thumb Piano 17 Keys with mahogany Wood Portable Mbira Finger Piano Gifts for Kids and piano Beginners Professional （Bright blue）,https://m.media-amazon.com/images/I/71lKl15T3aL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07YZ4JQZY,4.7,3852,33.73,35.99,"Musical Instruments, Stage  Studio",True,50,Party & Sationery & Office Supply,2.260000000000005,6.279522089469311
